,customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,closeddate,referredby,firstduedate,firstrepaiddate
12948,8a858f915a3bd604015a3c5c4c124545,301884378,4,2017-04-29 13:12:54.000000,2017-04-29 12:12:48.000000,20000.0,23800.0,30,2017-05-30 15:51:53.000000,,2017-05-30 00:00:00.000000,2017-05-30 15:41:44.000000
12949,8a858f9a5b33cc48015b3405c30f3d7b,301853128,1,2017-04-03 14:48:53.000000,2017-04-03 13:48:13.000000,10000.0,13000.0,30,2017-05-02 15:26:10.000000,,2017-05-03 00:00:00.000000,2017-05-02 15:11:01.000000
12950,8a858fa45bd95e9a015bdd6141823e52,301927314,2,2017-06-05 08:10:54.000000,2017-06-05 07:10:47.000000,10000.0,13000.0,30,2017-07-02 09:16:23.000000,,2017-07-05 00:00:00.000000,2017-07-02 09:06:14.000000
12951,8a858fb0582a54ba01582d4dfcd567ee,301836139,5,2017-03-11 17:01:38.000000,2017-03-11 16:00:28.000000,10000.0,13000.0,30,2017-04-05 12:04:34.000000,,2017-04-10 00:00:00.000000,2017-04-05 11:49:25.000000
12952,8a858fb0582a54ba01582d4dfcd567ee,301932044,8,2017-06-08 22:54:43.000000,2017-06-08 21:54:36.000000,30000.0,39000.0,60,2017-07-13 19:49:55.000000,,2017-07-10 00:00:00.000000,2017-07-08 12:47:00.000000
12953,8a858fcb5b00cc54015b0c32ba401c99,301935742,5,2017-06-12 10:58:47.000000,2017-06-12 09:58:40.000000,10000.0,13000.0,30,2017-07-06 12:20:38.000000,,2017-07-12 00:00:00.000000,2017-07-06 12:10:29.000000
12954,8a858fd3552c756201554516fae7359e,301631719,1,2016-06-12 17:49:51.000000,2016-06-12 16:49:44.000000,10000.0,11500.0,15,2016-07-11 10:12:26.000000,,2016-06-27 00:00:00.000000,2016-07-11 09:57:23.000000
12955,8a858fd3552c756201554516fae7359e,301860048,9,2017-04-08 00:14:30.000000,2017-04-07 23:14:16.000000,20000.0,23800.0,30,2017-05-08 09:39:19.000000,,2017-05-08 00:00:00.000000,2017-05-08 09:24:10.000000
12956,8a858fd3552c756201554516fae7359e,301663001,3,2016-07-28 19:49:29.000000,2016-07-28 18:49:22.000000,10000.0,13000.0,30,2016-08-23 22:11:22.000000,,2016-08-29 00:00:00.000000,2016-08-23 21:56:18.000000
12957,8a858fe8586deed301586f1b2e7d41f2,301848139,5,2017-03-28 10:35:26.000000,2017-03-28 09:35:19.000000,20000.0,23800.0,30,2017-04-27 09:23:26.000000,,2017-04-27 00:00:00.000000,2017-04-27 09:08:17.000000
12958,8a858fe8586deed301586f1b2e7d41f2,301760695,1,2016-11-17 13:21:30.000000,2016-11-17 12:21:18.000000,10000.0,13000.0,30,2016-12-16 11:51:37.000000,,2016-12-19 00:00:00.000000,2016-12-16 11:36:28.000000
12959,8a858ffa5adb9abd015adbe07c2c2e52,301949198,6,2017-06-23 14:05:48.000000,2017-06-23 13:04:42.000000,20000.0,24500.0,30,2017-07-18 14:45:44.000000,,2017-07-24 00:00:00.000000,2017-07-18 14:35:35.000000
12960,8a858ffa5adb9abd015adbe07c2c2e52,301840364,1,2017-03-17 13:33:13.000000,2017-03-17 12:32:55.000000,10000.0,11500.0,15,2017-03-21 19:42:24.000000,,2017-04-03 00:00:00.000000,2017-03-21 19:27:14.000000
12961,8a858ee755a0c84a0155bf1b6a02583e,301827929,5,2017-02-28 09:33:38.000000,2017-02-28 08:33:18.000000,10000.0,13000.0,30,2017-04-03 13:32:20.000000,,2017-03-30 00:00:00.000000,2017-04-03 13:17:11.000000
12962,8a858ee755a0c84a0155bf1b6a02583e,301916854,7,2017-05-24 06:06:09.000000,2017-05-24 05:06:02.000000,10000.0,13000.0,30,2017-06-29 08:52:34.000000,,2017-06-23 00:00:00.000000,2017-06-29 08:42:25.000000
12963,8a858f68588604400158968766d72335,301934791,7,2017-06-11 13:21:03.000000,2017-06-11 12:20:56.000000,10000.0,11500.0,15,2017-06-25 11:30:02.000000,,2017-06-28 00:00:00.000000,2017-06-25 11:19:53.000000
12964,8a858f68588604400158968766d72335,301769453,2,2016-12-05 13:25:10.000000,2016-12-05 12:25:01.000000,10000.0,13000.0,30,2016-12-28 15:04:11.000000,,2017-01-04 00:00:00.000000,2016-12-28 14:49:01.000000
12965,8a858fcf558237b40155865605853ffb,301923103,2,2017-05-31 16:28:59.000000,2017-05-31 15:28:52.000000,10000.0,13000.0,30,2017-06-30 06:00:12.000000,,2017-06-30 00:00:00.000000,2017-06-30 05:08:34.000000
12966,8a8588235384a58d01538faa46246121,301723416,2,2016-09-21 19:30:31.000000,2016-09-21 18:30:22.000000,10000.0,11500.0,15,2016-09-30 13:12:35.000000,,2016-10-06 00:00:00.000000,2016-09-30 12:57:25.000000
12967,8a8588235384a58d01538faa46246121,301767150,4,2016-11-30 13:04:48.000000,2016-11-30 12:04:34.000000,20000.0,23800.0,30,2016-12-31 08:50:33.000000,,2016-12-30 00:00:00.000000,2016-12-31 08:35:23.000000
12968,8a85888c54a05b820154aa79afb15290,301802267,5,2017-01-26 02:09:22.000000,2017-01-26 01:09:14.000000,10000.0,13000.0,30,2017-02-25 10:13:53.000000,,2017-02-27 00:00:00.000000,2017-02-25 09:58:44.000000
12969,8a8588fd53c244bc0153c9c031e76307,301831568,1,2017-03-04 22:02:48.000000,2017-03-04 21:02:36.000000,10000.0,13000.0,30,2017-03-29 09:17:06.000000,,2017-04-04 00:00:00.000000,2017-03-29 09:01:54.000000
12970,8a8588fd53c244bc0153c9c031e76307,301923794,5,2017-06-01 11:09:30.000000,2017-06-01 10:09:22.000000,20000.0,22250.0,15,2017-06-02 22:49:09.000000,,2017-06-16 00:00:00.000000,2017-06-02 22:39:00.000000
12971,8a85895054a061920154a97b3a201bf9,301640686,3,2016-06-30 06:49:48.000000,2016-06-30 05:49:36.000000,10000.0,13000.0,30,2016-07-21 15:32:07.000000,,2016-08-01 00:00:00.000000,2016-07-21 15:17:04.000000
12972,8a8589a453bc422d0153c78133226c26,301845009,7,2017-03-23 15:06:09.000000,2017-03-23 14:06:01.000000,30000.0,36800.0,60,2017-05-05 11:27:21.000000,,2017-04-24 00:00:00.000000,2017-04-24 12:28:59.000000
12973,8a8589a453bc422d0153c78133226c26,301605428,1,2016-03-30 13:38:08.000000,2016-03-30 12:38:01.000000,10000.0,13000.0,30,2016-04-28 00:04:13.000000,,2016-04-29 00:00:00.000000,2016-04-27 08:21:23.000000
12974,8a8589a453bc422d0153c78133226c26,301618076,2,2016-05-07 13:48:40.000000,2016-05-07 12:48:34.000000,10000.0,13000.0,30,2016-06-11 00:03:22.000000,,2016-06-06 00:00:00.000000,2016-06-10 00:52:50.000000
12975,8a858e035693e02901569484c15f3bf1,301683663,1,2016-08-16 19:06:58.000000,2016-08-16 18:06:49.000000,10000.0,11500.0,15,2016-08-31 00:12:04.000000,,2016-08-31 00:00:00.000000,2016-08-30 18:17:29.000000
12976,8a858e035693e02901569484c15f3bf1,301847011,7,2017-03-26 16:57:55.000000,2017-03-26 15:57:38.000000,30000.0,34400.0,30,2017-04-24 18:15:50.000000,,2017-04-25 00:00:00.000000,2017-04-24 18:00:41.000000
12977,8a858e325ac154c1015ac67cfc136cf3,301872715,2,2017-04-18 22:22:58.000000,2017-04-18 21:22:52.000000,10000.0,13000.0,30,2017-05-11 09:31:27.000000,,2017-05-18 00:00:00.000000,2017-05-11 09:16:17.000000
12978,8a858e3c5853733801586a30c5c04575,301782592,2,2016-12-28 09:52:35.000000,2016-12-28 08:52:25.000000,10000.0,11500.0,15,2017-01-12 10:19:32.000000,,2017-01-12 00:00:00.000000,2017-01-12 10:04:23.000000
12979,8a858f4b55df0f530155e2e659f30f25,301682483,3,2016-08-15 20:54:17.000000,2016-08-15 19:54:10.000000,15000.0,16687.5,15,2016-08-29 08:45:33.000000,,2016-08-30 00:00:00.000000,2016-08-29 08:30:29.000000
12980,8a858f5f55f9698c0156076313646281,301656287,1,2016-07-20 09:21:56.000000,2016-07-20 08:21:45.000000,10000.0,11500.0,15,2016-08-10 09:16:18.000000,,2016-08-04 00:00:00.000000,2016-08-04 00:00:00.000000
12981,8a858f5f55f9698c0156076313646281,301816562,3,2017-02-14 01:08:05.000000,2017-02-14 00:07:53.000000,20000.0,21900.0,15,2017-03-03 08:46:36.000000,,2017-03-01 00:00:00.000000,2017-03-03 08:31:25.000000
12982,8a858f725b49c0c0015b525cb85f0552,301876961,2,2017-04-22 14:53:46.000000,2017-04-22 13:53:39.000000,10000.0,11500.0,15,2017-05-08 18:20:27.000000,,2017-05-08 00:00:00.000000,2017-05-08 18:05:18.000000
12983,8a858f975c4582c4015c4a3c945e2599,301931891,2,2017-06-08 20:08:04.000000,2017-06-08 19:07:59.000000,10000.0,11500.0,15,2017-06-22 19:51:07.000000,,2017-06-23 00:00:00.000000,2017-06-22 19:40:58.000000
12984,8a858f9d5668e3f1015669939de927dd,301708758,2,2016-09-07 21:13:53.000000,2016-09-07 20:13:45.000000,10000.0,13000.0,30,2016-09-28 14:31:09.000000,,2016-10-07 00:00:00.000000,2016-09-28 14:15:59.000000
12985,8a858f9d5668e3f1015669939de927dd,301673318,1,2016-08-08 12:27:12.000000,2016-08-08 11:27:02.000000,10000.0,13000.0,30,2016-09-02 16:32:58.000000,,2016-09-07 00:00:00.000000,2016-09-02 16:17:55.000000
12986,8a858fa154e2912f0154ee239b0857f0,301929425,5,2017-06-06 23:20:37.000000,2017-06-06 22:20:30.000000,20000.0,21500.0,15,2017-06-21 04:44:46.000000,,2017-06-21 00:00:00.000000,2017-06-21 04:21:39.000000
12987,8a858fa154e2912f0154ee239b0857f0,301854118,3,2017-04-04 08:44:14.000000,2017-04-04 07:43:59.000000,20000.0,21900.0,15,2017-04-19 02:12:35.000000,,2017-04-19 00:00:00.000000,2017-04-19 01:45:11.000000
12988,8a858fab5cd5e1a7015cd8d0bbc25cf2,301973115,1,2017-07-11 14:23:46.000000,2017-07-11 13:22:35.000000,10000.0,13000.0,30,2017-07-29 06:30:19.000000,,2017-08-10 00:00:00.000000,2017-07-29 06:20:10.000000
12989,8a858fb557330de10157375c12ec1bff,301894977,3,2017-05-08 09:10:11.000000,2017-05-08 08:09:54.000000,10000.0,13000.0,30,2017-05-28 05:03:39.000000,,2017-06-07 00:00:00.000000,2017-05-28 04:53:30.000000
12990,8a858fc55b2548dd015b2e9cd6857beb,301919282,3,2017-05-27 01:36:08.000000,2017-05-27 00:36:01.000000,10000.0,13000.0,30,2017-06-24 09:16:05.000000,,2017-06-26 00:00:00.000000,2017-06-24 09:05:56.000000
12991,8a858fcf5591c5cf0155a14b0343250a,301848161,3,2017-03-28 10:52:33.000000,2017-03-28 09:52:26.000000,10000.0,11500.0,15,2017-04-12 02:04:13.000000,,2017-04-12 00:00:00.000000,2017-04-12 01:37:48.000000
12992,8a858fd55c45ba15015c46be3e0d33f3,301947937,2,2017-06-22 15:36:09.000000,2017-06-22 14:36:02.000000,10000.0,13000.0,30,2017-07-12 12:32:55.000000,,2017-07-24 00:00:00.000000,2017-07-12 12:22:46.000000
12993,8a858fda59db0b130159db44c2b93226,301803029,1,2017-01-26 16:16:09.000000,2017-01-26 15:15:59.000000,10000.0,11500.0,15,2017-02-10 21:51:37.000000,,2017-02-13 00:00:00.000000,2017-02-10 21:36:27.000000
12994,8a858fe45cd62cbf015cd9dffd3b70ac,301962442,1,2017-07-04 04:21:32.000000,2017-07-04 03:21:25.000000,10000.0,11500.0,15,2017-07-18 08:05:48.000000,8a858f255ca276c5015ca63c859537ef,2017-07-20 00:00:00.000000,2017-07-18 07:55:38.000000
12995,8a858ffd5caca417015cad3c3d7547e2,301940566,1,2017-06-16 08:32:52.000000,2017-06-16 07:31:43.000000,10000.0,13000.0,30,2017-07-12 11:30:39.000000,8a858e1f5cac899f015cad22e40430d2,2017-07-17 00:00:00.000000,2017-07-12 11:20:29.000000
12996,8a858e115af6c526015af8adf8fa3495,301945047,5,2017-06-20 15:05:21.000000,2017-06-20 14:05:14.000000,10000.0,11500.0,15,2017-07-11 14:28:14.000000,,2017-07-05 00:00:00.000000,2017-07-11 14:18:04.000000
12997,8a858e645654fdc401565f15ee130fde,301674372,1,2016-08-09 11:32:07.000000,2016-08-09 10:32:01.000000,10000.0,13000.0,30,2016-09-06 16:37:21.000000,,2016-09-08 00:00:00.000000,2016-09-06 16:22:16.000000
12998,8a858e645654fdc401565f15ee130fde,301779864,5,2016-12-23 11:10:59.000000,2016-12-23 10:10:49.000000,25000.0,29000.0,30,2017-01-23 11:44:40.000000,,2017-01-23 00:00:00.000000,2017-01-23 11:29:31.000000
12999,8a858ed45bc9a645015bcb3187b8543c,301887826,1,2017-05-03 00:59:51.000000,2017-05-02 23:59:36.000000,10000.0,13000.0,30,2017-06-07 21:07:13.000000,8a858eba5b681df4015b7b3b976f62da,2017-06-02 00:00:00.000000,2017-06-07 20:57:04.000000
13000,8a858faf5a28ca05015a31ca3ff82f16,301961078,1,2017-07-03 13:33:27.000000,2017-07-03 12:32:20.000000,10000.0,13000.0,30,2017-07-03 23:01:52.000000,,2017-08-02 00:00:00.000000,2017-07-03 22:51:43.000000
13001,8a858ff8582fcb86015843ff484e3a1a,301787964,4,2017-01-05 21:10:43.000000,2017-01-05 20:10:33.000000,10000.0,11500.0,15,2017-01-20 00:51:02.000000,,2017-01-20 00:00:00.000000,2017-01-20 00:19:02.000000
13002,8a858ff8582fcb86015843ff484e3a1a,301763822,2,2016-11-24 06:40:40.000000,2016-11-24 05:40:25.000000,10000.0,11500.0,15,2016-12-08 14:46:25.000000,,2016-12-09 00:00:00.000000,2016-12-08 14:31:15.000000
13003,8a85886f543912e301544f65621c2e9f,301808953,1,2017-02-03 01:51:03.000000,2017-02-03 00:50:50.000000,10000.0,13000.0,30,2017-03-01 00:35:52.000000,,2017-03-06 00:00:00.000000,2017-03-01 00:14:17.000000
13004,8a85886f543912e301544f65621c2e9f,301865866,3,2017-04-12 13:29:21.000000,2017-04-12 12:29:14.000000,10000.0,13000.0,30,2017-05-11 17:22:37.000000,,2017-05-12 00:00:00.000000,2017-05-11 17:07:28.000000
13005,8a8588dc536a141301538365df9251b8,301767784,6,2016-12-01 12:09:18.000000,2016-12-01 11:09:00.000000,20000.0,23800.0,30,2016-12-30 12:19:33.000000,,2017-01-02 00:00:00.000000,2016-12-30 12:04:21.000000
13006,8a8588dc536a141301538365df9251b8,301886698,9,2017-05-02 08:34:42.000000,2017-05-02 07:34:35.000000,40000.0,47600.0,60,2017-06-28 23:25:26.000000,,2017-06-01 00:00:00.000000,2017-05-30 12:52:10.000000
13007,8a8588fd53c244bc0153c2de00633728,301915407,3,2017-05-22 13:01:13.000000,2017-05-22 12:01:05.000000,10000.0,13000.0,30,2017-06-30 14:18:01.000000,,2017-06-21 00:00:00.000000,2017-06-30 14:07:51.000000
13008,8a85896653e2e18b0153effd7a871a0e,301620578,3,2016-05-14 00:15:58.000000,2016-05-13 23:15:51.000000,10000.0,11500.0,15,2016-06-01 00:02:45.000000,,2016-05-30 00:00:00.000000,2016-05-31 15:31:16.000000
13009,8a85896653e2e18b0153effd7a871a0e,301608585,1,2016-04-07 10:17:08.000000,2016-04-07 09:17:00.000000,10000.0,11500.0,15,2016-04-22 00:03:01.000000,,2016-04-22 00:00:00.000000,2016-04-21 15:22:45.000000
13010,8a8589d754be350e0154c873af647457,301632893,2,2016-06-15 10:28:19.000000,2016-06-15 09:28:13.000000,10000.0,11500.0,15,2016-09-12 14:20:18.000000,,2016-06-30 00:00:00.000000,2016-09-09 00:00:00.000000
13011,8a8589d754be350e0154c873af647457,301924440,5,2017-06-01 23:43:18.000000,2017-06-01 22:43:12.000000,10000.0,11500.0,15,2017-06-14 11:18:19.000000,,2017-06-16 00:00:00.000000,2017-06-14 11:08:10.000000
13012,8a858e025ab3a6c2015ab74cfa5c4431,301936976,5,2017-06-13 10:26:10.000000,2017-06-13 09:25:01.000000,10000.0,11500.0,15,2017-06-13 10:59:27.000000,8a858e025ab3a6c2015ab74cfa5c4431,2017-06-28 00:00:00.000000,2017-06-13 10:49:15.000000
13013,8a858e025ab3a6c2015ab74cfa5c4431,301843925,2,2017-03-22 10:05:21.000000,2017-03-22 09:05:14.000000,10000.0,11500.0,15,2017-04-19 10:20:31.000000,8a858e025ab3a6c2015ab74cfa5c4431,2017-04-07 00:00:00.000000,2017-04-19 10:05:22.000000
13014,8a858e235bd971a4015bd9797df9031a,301945884,3,2017-06-21 06:15:44.000000,2017-06-21 05:15:38.000000,10000.0,11500.0,15,2017-07-03 05:40:12.000000,,2017-07-06 00:00:00.000000,2017-07-03 04:14:49.000000
13015,8a858e2d597cf6250159829e6e483c19,301820309,2,2017-02-17 17:00:52.000000,2017-02-17 16:00:46.000000,10000.0,11500.0,15,2017-03-06 14:56:28.000000,,2017-03-06 00:00:00.000000,2017-03-06 14:41:17.000000
13016,8a858e2d597cf6250159829e6e483c19,301941393,8,2017-06-16 19:12:40.000000,2017-06-16 18:12:33.000000,30000.0,34500.0,30,2017-07-20 15:33:17.000000,,2017-07-17 00:00:00.000000,2017-07-20 15:23:08.000000
13017,8a858e495bf8527e015bf8cea92737d4,301901996,1,2017-05-11 20:07:54.000000,2017-05-11 19:07:40.000000,10000.0,13000.0,30,2017-06-11 07:58:51.000000,,2017-06-12 00:00:00.000000,2017-06-11 07:48:42.000000
13018,8a858e585693982b01569cbb3e6048da,301932729,7,2017-06-09 13:51:32.000000,2017-06-09 12:51:25.000000,20000.0,24500.0,30,2017-07-03 13:54:23.000000,,2017-07-10 00:00:00.000000,2017-07-03 13:44:14.000000
13019,8a858e6059e0a7080159e991a6103010,301805474,1,2017-01-29 10:52:55.000000,2017-01-29 09:51:48.000000,10000.0,13000.0,30,2017-02-26 10:25:17.000000,,2017-02-28 00:00:00.000000,2017-02-26 10:10:07.000000
13020,8a858e6956939bac0156a275c3354a1d,301687116,1,2016-08-19 12:03:19.000000,2016-08-19 11:03:09.000000,10000.0,11500.0,15,2016-09-05 11:11:16.000000,,2016-09-05 00:00:00.000000,2016-09-05 10:56:13.000000
13021,8a858e6956939bac0156a275c3354a1d,301842578,5,2017-03-20 17:07:29.000000,2017-03-20 16:07:22.000000,20000.0,21900.0,15,2017-04-03 15:41:02.000000,,2017-04-04 00:00:00.000000,2017-04-03 15:25:53.000000
13022,8a858e6c5c88d145015c97f3ff1724b0,301937526,1,2017-06-13 17:35:13.000000,2017-06-13 16:34:05.000000,10000.0,11500.0,15,2017-06-22 16:02:02.000000,8a858e225c404292015c541632fc2d77,2017-06-28 00:00:00.000000,2017-06-22 15:51:53.000000
13023,8a858e785a53f8a6015a561b1aaf1610,301892614,4,2017-05-06 14:07:35.000000,2017-05-06 13:07:29.000000,20000.0,24500.0,30,2017-06-05 20:40:32.000000,,2017-06-05 00:00:00.000000,2017-06-05 20:30:19.000000
13024,8a858e885b68546c015b8024c36b040d,301876152,1,2017-04-21 18:30:20.000000,2017-04-21 17:30:06.000000,10000.0,11500.0,15,2017-05-05 16:42:45.000000,8a858ec25a4d1d16015a5004af0d4d20,2017-05-08 00:00:00.000000,2017-05-05 16:27:36.000000
13025,8a858e9b562dc748015630536c752aa4,301734642,5,2016-10-02 16:38:46.000000,2016-10-02 15:38:31.000000,30000.0,34500.0,30,2016-10-31 22:28:47.000000,,2016-11-01 00:00:00.000000,2016-10-31 22:13:36.000000
13026,8a858e9b562dc748015630536c752aa4,301935924,11,2017-06-12 12:51:39.000000,2017-06-12 11:50:32.000000,30000.0,34500.0,30,2017-07-12 21:25:49.000000,,2017-07-12 00:00:00.000000,2017-07-12 21:15:40.000000
13027,8a858e9b562dc748015630536c752aa4,301849892,9,2017-03-30 09:25:06.000000,2017-03-30 08:24:59.000000,30000.0,34400.0,30,2017-05-02 13:27:09.000000,,2017-05-02 00:00:00.000000,2017-05-02 13:12:00.000000
13028,8a858eb456e0b9490156e5ea6bd860e9,301811029,4,2017-02-06 12:54:04.000000,2017-02-06 11:53:55.000000,20000.0,23800.0,30,2017-03-01 10:11:58.000000,,2017-03-08 00:00:00.000000,2017-03-01 09:56:47.000000
13029,8a858eb456e0b9490156e5ea6bd860e9,301891492,7,2017-05-05 17:14:35.000000,2017-05-05 16:14:20.000000,30000.0,34500.0,30,2017-05-28 22:35:58.000000,,2017-06-05 00:00:00.000000,2017-05-28 22:25:49.000000
13030,8a858eba5c5a3035015c5d5787ab750c,301947117,1,2017-06-21 23:51:06.000000,2017-06-21 22:50:58.000000,10000.0,13000.0,30,2017-07-20 12:32:23.000000,8a8589a453bc422d0153c7aef31f02bd,2017-07-21 00:00:00.000000,2017-07-20 12:22:13.000000
13031,8a858ec35a428dcc015a4310c12f3679,301848484,3,2017-03-28 15:37:47.000000,2017-03-28 14:37:40.000000,10000.0,11500.0,15,2017-03-31 11:18:08.000000,,2017-04-12 00:00:00.000000,2017-03-31 11:02:58.000000
13032,8a858ec35a428dcc015a4310c12f3679,301829103,2,2017-03-01 16:04:08.000000,2017-03-01 15:04:01.000000,10000.0,13000.0,30,2017-03-28 12:25:30.000000,,2017-03-31 00:00:00.000000,2017-03-28 12:10:20.000000
13033,8a858e9b560bbd6301561e50ee830cbd,301852947,9,2017-04-03 09:36:07.000000,2017-04-03 08:35:58.000000,30000.0,34400.0,30,2017-04-27 12:37:21.000000,,2017-05-03 00:00:00.000000,2017-04-27 12:22:11.000000
13034,8a858e9b560bbd6301561e50ee830cbd,301939181,11,2017-06-15 01:22:17.000000,2017-06-15 00:22:10.000000,40000.0,44000.0,30,2017-07-06 08:39:04.000000,,2017-07-17 00:00:00.000000,2017-07-06 08:28:55.000000
13035,8a858e9b560bbd6301561e50ee830cbd,301659952,1,2016-07-24 20:14:02.000000,2016-07-24 19:13:46.000000,10000.0,11500.0,15,2016-07-27 22:52:38.000000,,2016-08-08 00:00:00.000000,2016-07-27 22:37:33.000000
13036,8a858eb45784f9280157880bb0201fd6,301889957,9,2017-05-04 17:39:32.000000,2017-05-04 16:39:21.000000,30000.0,34500.0,30,2017-05-26 16:27:34.000000,,2017-06-05 00:00:00.000000,2017-05-26 16:17:24.000000
13037,8a858eb45784f9280157880bb0201fd6,301761528,3,2016-11-19 06:01:30.000000,2016-11-19 05:01:19.000000,10000.0,13000.0,30,2016-12-17 01:11:32.000000,,2016-12-19 00:00:00.000000,2016-12-17 00:56:23.000000
13038,8a858eb45784f9280157880bb0201fd6,301752637,2,2016-11-01 06:04:56.000000,2016-11-01 05:04:47.000000,10000.0,13000.0,30,2016-11-18 21:45:46.000000,,2016-12-01 00:00:00.000000,2016-11-18 21:30:37.000000
13039,8a858ec45577f83e01557f8138b426a2,301956795,10,2017-06-29 19:57:24.000000,2017-06-29 18:57:17.000000,30000.0,34500.0,30,2017-07-27 09:36:38.000000,,2017-07-31 00:00:00.000000,2017-07-27 09:26:29.000000
13040,8a858ec45577f83e01557f8138b426a2,301849506,6,2017-03-29 17:14:22.000000,2017-03-29 16:14:15.000000,20000.0,23800.0,30,2017-04-26 11:55:11.000000,,2017-04-28 00:00:00.000000,2017-04-26 11:40:01.000000
13041,8a858ece58626302015868fab7d51a64,301919689,5,2017-05-27 15:18:44.000000,2017-05-27 14:18:30.000000,10000.0,13000.0,30,2017-07-05 23:02:50.000000,,2017-06-28 00:00:00.000000,2017-07-05 22:52:42.000000
13042,8a858ed55c63db54015c69710b6a0b37,301932171,1,2017-06-09 05:28:41.000000,2017-06-09 04:27:33.000000,10000.0,13000.0,30,2017-07-10 20:07:33.000000,,2017-07-10 00:00:00.000000,2017-07-10 19:57:24.000000
13043,8a858eef5554890501555f67fb433a28,301804505,7,2017-01-27 20:15:33.000000,2017-01-27 19:15:27.000000,20000.0,23600.0,30,2017-02-24 10:47:03.000000,,2017-02-27 00:00:00.000000,2017-02-24 10:31:53.000000
13044,8a858eef5554890501555f67fb433a28,301744120,3,2016-10-14 14:48:27.000000,2016-10-14 13:48:10.000000,10000.0,11125.0,15,2016-10-30 01:32:27.000000,,2016-10-31 00:00:00.000000,2016-10-30 01:17:18.000000
13045,8a858eef5554890501555f67fb433a28,301634400,1,2016-06-18 09:13:42.000000,2016-06-18 08:13:31.000000,5000.0,5750.0,15,2016-06-29 10:22:17.000000,,2016-07-04 00:00:00.000000,2016-06-29 10:07:14.000000
13046,8a858f0056b7cf8e0156c21e03304536,301768778,2,2016-12-03 09:44:10.000000,2016-12-03 08:43:59.000000,10000.0,11500.0,15,2016-12-18 08:38:57.000000,,2016-12-19 00:00:00.000000,2016-12-18 08:23:46.000000
13047,8a858f0056b7cf8e0156c21e03304536,301815702,4,2017-02-12 23:22:02.000000,2017-02-12 22:21:56.000000,10000.0,11500.0,15,2017-02-26 09:44:26.000000,,2017-02-27 00:00:00.000000,2017-02-26 09:29:15.000000
13048,8a858f1955b1c4df0155bc7e4d2773e1,301887178,5,2017-05-02 14:17:27.000000,2017-05-02 13:17:13.000000,20000.0,23800.0,30,2017-05-26 10:25:43.000000,,2017-06-01 00:00:00.000000,2017-05-26 10:15:32.000000
13049,8a858f1955b1c4df0155bc7e4d2773e1,301866442,4,2017-04-12 22:05:00.000000,2017-04-12 21:04:53.000000,10000.0,11500.0,15,2017-04-27 17:42:32.000000,,2017-04-27 00:00:00.000000,2017-04-27 17:27:23.000000
13050,8a858f2a5b3f2121015b42331f955db2,301902200,1,2017-05-11 22:43:01.000000,2017-05-11 21:42:48.000000,10000.0,11500.0,15,2017-05-29 23:36:53.000000,,2017-05-30 00:00:00.000000,2017-05-29 23:26:43.000000
13051,8a858f3355ae6a610155c1daebe61b76,301655397,2,2016-07-19 11:08:37.000000,2016-07-19 10:08:31.000000,10000.0,11500.0,15,2016-08-03 18:32:13.000000,,2016-08-03 00:00:00.000000,2016-08-03 18:17:09.000000
13052,8a858f3355ae6a610155c1daebe61b76,301886272,12,2017-05-01 18:02:09.000000,2017-05-01 17:01:54.000000,40000.0,47600.0,60,2017-06-30 21:31:18.000000,,2017-05-31 00:00:00.000000,2017-05-31 11:35:26.000000
13053,8a858f3355ae6a610155c1daebe61b76,301709324,4,2016-09-08 11:37:28.000000,2016-09-08 10:37:21.000000,20000.0,22250.0,15,2016-09-20 17:26:48.000000,,2016-09-23 00:00:00.000000,2016-09-20 17:11:43.000000
13054,8a858f465668e3d601568add9c6a4fe0,301868897,5,2017-04-15 00:50:41.000000,2017-04-14 23:50:34.000000,25000.0,29000.0,30,2017-05-12 08:34:08.000000,,2017-05-15 00:00:00.000000,2017-05-12 08:18:59.000000
13055,8a858f4b55df0f530155df6f850e26c8,301853820,3,2017-04-03 23:13:39.000000,2017-04-03 22:13:33.000000,20000.0,23800.0,30,2017-05-17 20:42:08.000000,,2017-05-03 00:00:00.000000,2017-05-17 20:27:00.000000
13056,8a858f535908095c01591d4192101d04,301882431,3,2017-04-27 15:13:35.000000,2017-04-27 14:13:28.000000,10000.0,13000.0,30,2017-05-30 12:41:30.000000,,2017-05-30 00:00:00.000000,2017-05-30 12:31:21.000000
13057,8a858f535908095c01591d4192101d04,301849362,2,2017-03-29 14:43:58.000000,2017-03-29 13:43:52.000000,10000.0,13000.0,30,2017-04-27 06:35:01.000000,,2017-04-28 00:00:00.000000,2017-04-27 06:19:52.000000
13058,8a858f615578136301557e762f974b9f,301888499,8,2017-05-03 15:53:40.000000,2017-05-03 14:53:33.000000,30000.0,33900.0,30,2017-05-03 16:21:20.000000,,2017-06-02 00:00:00.000000,2017-05-03 16:06:11.000000
13059,8a858f615578136301557e762f974b9f,301806863,3,2017-01-31 09:31:34.000000,2017-01-31 08:31:27.000000,10000.0,13000.0,30,2017-02-25 07:23:01.000000,,2017-03-02 00:00:00.000000,2017-02-25 07:07:50.000000
